ID,Weekly_Sales
38_72_2013-02-01,1874.793269
38_72_2013-02-08,1871.816678
38_72_2013-02-15,1876.725036
38_72_2013-02-22,1876.910219
38_72_2013-03-01,1877.749743
38_72_2013-03-08,1875.156272
38_72_2013-03-15,1876.358081
38_72_2013-03-22,1875.45192
38_72_2013-03-29,1875.781515
38_72_2013-04-05,1875.009347
38_72_2013-04-12,1875.247338
38_72_2013-04-19,1874.345487
38_72_2013-04-26,1874.440863
38_72_2013-05-03,1885.150806
38_72_2013-05-10,1884.292244
38_72_2013-05-17,1885.734917
38_72_2013-05-24,1884.824984
38_72_2013-05-31,1885.421487
38_72_2013-06-07,1886.671792
38_72_2013-06-14,1887.145977
38_72_2013-06-21,1886.351178
38_72_2013-06-28,1886.898108
38_72_2013-07-05,1888.98596
38_72_2013-07-12,1887.281228
38_72_2013-07-19,1887.272247
38_72_2013-07-26,1886.440986
38_74_2012-11-02,1877.382609
38_74_2012-11-09,1876.360775
38_74_2012-11-16,1877.316151
38_74_2012-11-23,1872.955442
38_74_2012-11-30,1875.319184
38_74_2012-12-07,1875.713261
38_74_2012-12-14,1875.480299
38_74_2012-12-21,1875.739844
38_74_2012-12-28,1872.684761
38_74_2013-01-04,1876.47519
38_74_2013-01-11,1876.09674
38_74_2013-01-18,1876.93321
38_74_2013-01-25,1874.69951
38_74_2013-02-01,1875.900959
38_74_2013-02-08,1872.733616
38_74_2013-02-15,1877.837395
38_74_2013-02-22,1878.003181
38_74_2013-03-01,1878.850428
38_74_2013-03-08,1876.189781
38_74_2013-03-15,1877.375604
38_74_2013-03-22,1876.427233
38_74_2013-03-29,1876.796702
38_74_2013-04-05,1875.983403
38_74_2013-04-12,1876.246539
38_74_2013-04-19,1875.365165
38_74_2013-04-26,1875.413841
38_74_2013-05-03,1887.254465
38_74_2013-05-10,1886.348484
38_74_2013-05-17,1887.757209
38_74_2013-05-24,1886.787644
38_74_2013-05-31,1887.422046
38_74_2013-06-07,1888.739707
38_74_2013-06-14,1889.249995
38_74_2013-06-21,1888.426816
38_74_2013-06-28,1888.994761
38_74_2013-07-05,1891.178708
38_74_2013-07-12,1889.417576
38_74_2013-07-19,1889.337288
38_74_2013-07-26,1888.433821
38_79_2012-11-02,1880.482595
38_79_2012-11-09,1879.448548
38_79_2012-11-16,1880.66275
38_79_2012-11-23,1875.818695
38_79_2012-11-30,1878.580645
38_79_2012-12-07,1878.954246
38_79_2012-12-14,1878.862821
38_79_2012-12-21,1879.226543
38_79_2012-12-28,1875.804505
38_79_2013-01-04,1879.995118
38_79_2013-01-11,1879.534584
38_79_2013-01-18,1880.486188
38_79_2013-01-25,1878.098197
38_79_2013-02-01,1879.26552
38_79_2013-02-08,1875.640696
38_79_2013-02-15,1881.201058
38_79_2013-02-22,1881.320143
38_79_2013-03-01,1882.182837
38_79_2013-03-08,1879.361614
38_79_2013-03-15,1880.500377
38_79_2013-03-22,1879.450344
38_79_2013-03-29,1879.918961
38_79_2013-04-05,1879.003999
38_79_2013-04-12,1879.331259
38_79_2013-04-19,1878.502512
38_79_2013-04-26,1878.435336
38_79_2013-05-03,1894.726836
38_79_2013-05-10,1893.667822
38_79_2013-05-17,1894.931598
38_79_2013-05-24,1893.760863
38_79_2013-05-31,1894.51938
38_79_2013-06-07,1896.063895
38_79_2013-06-14,1896.698657
38_79_2013-06-21,1895.782796
38_79_2013-06-28,1896.418277
38_79_2013-07-05,1898.928944
38_79_2013-07-12,1896.978139
38_79_2013-07-19,1896.652136
38_79_2013-07-26,1895.499004
38_80_2012-11-02,1881.210757
38_80_2012-11-09,1880.176171
38_80_2012-11-16,1881.443719
38_80_2012-11-23,1876.506264
38_80_2012-11-30,1879.346347
38_80_2012-12-07,1879.714559
38_80_2012-12-14,1879.653489
38_80_2012-12-21,1880.040382
38_80_2012-12-28,1876.546857
38_80_2013-01-04,1880.814705
38_80_2013-01-11,1880.336029
38_80_2013-01-18,1881.311162
38_80_2013-01-25,1878.894793
38_80_2013-02-01,1880.052955
38_80_2013-02-08,1876.33958
38_80_2013-02-15,1881.984541
38_80_2013-02-22,1882.093029
38_80_2013-03-01,1882.957879
38_80_2013-03-08,1880.107917
38_80_2013-03-15,1881.234826
38_80_2013-03-22,1880.165574
38_80_2013-03-29,1880.654128
38_80_2013-04-05,1879.718151
38_80_2013-04-12,1880.059062
38_80_2013-04-19,1879.242529
38_80_2013-04-26,1879.151104
38_80_2013-05-03,1896.695962
38_80_2013-05-10,1895.600307
38_80_2013-05-17,1896.81864
38_80_2013-05-24,1895.597433
38_80_2013-05-31,1896.386844
38_80_2013-06-07,1897.987758
38_80_2013-06-14,1898.654671
38_80_2013-06-21,1897.716179
38_80_2013-06-28,1898.366927
38_80_2013-07-05,1900.959859
38_80_2013-07-12,1898.963071
38_80_2013-07-19,1898.572048
38_80_2013-07-26,1897.355152
38_81_2012-11-02,1881.979512
38_81_2012-11-09,1880.944387
38_81_2012-11-16,1882.26564
38_81_2012-11-23,1877.236401
38_81_2012-11-30,1880.154078
38_81_2012-12-07,1880.517261
38_81_2012-12-14,1880.487086
38_81_2012-12-21,1880.897328
38_81_2012-12-28,1877.332137
38_81_2013-01-04,1881.677219
38_81_2013-01-11,1881.18148
38_81_2013-01-18,1882.179245
38_81_2013-01-25,1879.735933
38_81_2013-02-01,1880.88224
38_81_2013-02-08,1877.082291
38_81_2013-02-15,1882.809516
38_81_2013-02-22,1882.907227
38_81_2013-03-01,1883.773513
38_81_2013-03-08,1880.895532
38_81_2013-03-15,1882.009508
38_81_2013-03-22,1880.920319
38_81_2013-03-29,1881.429349
38_81_2013-04-05,1880.473794
38_81_2013-04-12,1880.827098
38_81_2013-04-19,1880.023677
38_81_2013-04-26,1879.908184
38_81_2013-05-03,1898.85638
38_81_2013-05-10,1897.721568
38_81_2013-05-17,1898.887633
38_81_2013-05-24,1897.610386
38_81_2013-05-31,1898.434103
38_81_2013-06-07,1900.095728
38_81_2013-06-14,1900.797486
38_81_2013-06-21,1899.834746
38_81_2013-06-28,1900.503096
38_81_2013-07-05,1903.182423
38_81_2013-07-12,1901.137678
38_81_2013-07-19,1900.675347
38_81_2013-07-26,1899.38912
38_82_2012-11-02,1882.790118
38_82_2012-11-09,1881.754633
38_82_2012-11-16,1883.130489
38_82_2012-11-23,1878.011263
38_82_2012-11-30,1881.005816
38_82_2012-12-07,1881.362892
38_82_2012-12-14,1881.366304
38_82_2012-12-21,1881.798998
38_82_2012-12-28,1878.164835
38_82_2013-01-04,1882.584637
38_82_2013-01-11,1882.071835
38_82_2013-01-18,1883.092231
38_82_2013-01-25,1880.621977
38_82_2013-02-01,1881.75625
38_82_2013-02-08,1877.871163
38_82_2013-02-15,1883.676521
38_82_2013-02-22,1883.764533
38_82_2013-03-01,1884.631178
38_82_2013-03-08,1881.725176
38_82_2013-03-15,1882.8264
38_82_2013-03-22,1881.717094
38_82_2013-03-29,1882.245882
38_82_2013-04-05,1881.271108
38_82_2013-04-12,1881.638242
38_82_2013-04-19,1880.847574
38_82_2013-04-26,1880.707294
38_82_2013-05-03,1901.224792
38_82_2013-05-10,1900.093033
38_82_2013-05-17,1901.153844
38_82_2013-05-24,1899.832052
38_82_2013-05-31,1900.677144
38_82_2013-06-07,1902.404507
38_82_2013-06-14,1903.142009
38_82_2013-06-21,1902.154842
38_82_2013-06-28,1902.842051
38_82_2013-07-05,1905.6137
38_82_2013-07-12,1903.517586
38_82_2013-07-19,1902.977481
38_82_2013-07-26,1901.616174
38_83_2012-11-02,1883.642753
38_83_2012-11-09,1882.608526
38_83_2012-11-16,1884.040422
38_83_2012-11-23,1878.832646
38_83_2012-11-30,1881.904792
38_83_2012-12-07,1882.253965
38_83_2012-12-14,1882.292223
38_83_2012-12-21,1882.749165
38_83_2012-12-28,1879.04549
38_83_2013-01-04,1883.539474
38_83_2013-01-11,1883.00871
38_83_2013-01-18,1884.052816
38_83_2013-01-25,1881.558134
38_83_2013-02-01,1882.677139
38_83_2013-02-08,1878.708531
38_83_2013-02-15,1884.58843
38_83_2013-02-22,1884.665844
38_83_2013-03-01,1885.531951
38_83_2013-03-08,1882.601521
38_83_2013-03-15,1883.6864
38_83_2013-03-22,1882.558773
38_83_2013-03-29,1883.107499
38_83_2013-04-05,1882.112607
38_83_2013-04-12,1882.493033
38_83_2013-04-19,1881.718171
38_83_2013-04-26,1881.552027
38_83_2013-05-03,1903.806228
38_83_2013-05-10,1902.493417
38_83_2013-05-17,1903.647987
38_83_2013-05-24,1902.322603
38_83_2013-05-31,1903.183501
38_83_2013-06-07,1904.930083
38_83_2013-06-14,1905.709076
38_83_2013-06-21,1904.695326
38_83_2013-06-28,1905.399599
38_83_2013-07-05,1908.271473
38_83_2013-07-12,1906.122192
38_83_2013-07-19,1905.494974
38_83_2013-07-26,1904.052481
38_85_2012-11-02,1885.488125
38_85_2012-11-09,1884.45767
38_85_2012-11-16,1886.005597
38_85_2012-11-23,1880.623773
38_85_2012-11-30,1883.85003
38_85_2012-12-07,1884.184474
38_85_2012-12-14,1884.295836
38_85_2012-12-21,1884.803789
38_85_2012-12-28,1880.964863
38_85_2013-01-04,1885.603079
38_85_2013-01-11,1885.034236
38_85_2013-01-18,1886.127556
38_85_2013-02-08,1880.536839
38_85_2013-02-22,1886.610363
38_85_2013-03-01,1887.472878
38_85_2013-03-08,1884.497724
38_85_2013-03-15,1885.54632
38_85_2013-03-22,1884.381872
38_85_2013-04-05,1883.938939
38_85_2013-04-12,1884.344691
38_85_2013-04-26,1883.384825
38_85_2013-05-03,1907.873265
38_85_2013-05-10,1906.501002
38_85_2013-05-17,1908.612923
38_85_2013-05-24,1907.078107
38_85_2013-05-31,1908.075872
38_85_2013-06-21,1909.671937
38_85_2013-06-28,1910.56301
38_85_2013-07-05,1914.026898
38_85_2013-07-12,1911.23154
38_85_2013-07-26,1909.623441
38_87_2012-11-02,1887.53251
38_87_2012-11-09,1886.511395
38_87_2012-11-16,1888.180743
38_87_2012-11-23,1882.634391
38_87_2012-11-30,1886.01368
38_87_2012-12-07,1886.328007
38_87_2012-12-14,1886.521274
38_87_2012-12-21,1887.085986
38_87_2012-12-28,1883.113606
38_87_2013-01-04,1887.890125
38_87_2013-01-11,1887.283204
38_87_2013-01-18,1888.424841
38_87_2013-01-25,1885.84538
38_87_2013-02-01,1886.881224
38_87_2013-02-08,1882.591822
38_87_2013-02-15,1888.732522
38_87_2013-02-22,1888.761261
38_87_2013-03-01,1889.617489
38_87_2013-03-08,1886.603358
38_87_2013-03-15,1887.60741
38_87_2013-03-22,1886.408296
38_87_2013-03-29,1887.040722
38_87_2013-04-05,1885.969135
38_87_2013-04-12,1886.403805
38_87_2013-04-19,1885.706358
38_87_2013-04-26,1885.426876
38_87_2013-05-03,1912.668465
38_87_2013-05-10,1911.228845
38_87_2013-05-17,1913.240182
38_87_2013-05-24,1911.606038
38_87_2013-05-31,1912.663076
38_87_2013-06-07,1914.823134
38_87_2013-06-14,1915.684032
38_87_2013-06-21,1914.391159
38_87_2013-06-28,1915.312228
38_87_2013-07-05,1918.844729
38_87_2013-07-12,1916.052963
38_87_2013-07-19,1915.707562
38_87_2013-07-26,1914.188732
38_90_2012-11-02,1891.022981
38_90_2012-11-09,1890.025216
38_90_2012-11-16,1891.891243
38_90_2012-11-23,1886.117677
38_90_2012-11-30,1889.72454
38_90_2012-12-07,1890.001148
38_90_2012-12-14,1890.337568
38_90_2012-12-21,1890.996398
38_90_2012-12-28,1886.833087
38_90_2013-01-04,1891.803771
38_90_2013-01-11,1891.132188
38_90_2013-01-18,1892.350521
38_90_2013-01-25,1889.729928
38_90_2013-02-01,1890.672371
38_90_2013-02-08,1886.160606
38_90_2013-02-15,1892.440688
38_90_2013-02-22,1892.424522
38_90_2013-03-01,1893.26189
38_90_2013-03-08,1890.211837
38_90_2013-03-15,1891.127697
38_90_2013-03-22,1889.879728
38_90_2013-03-29,1890.577714
38_90_2013-04-05,1889.452422
38_90_2013-04-12,1889.929661
38_90_2013-04-19,1889.313399
38_90_2013-04-26,1888.934051
38_90_2013-05-03,1921.484361
38_90_2013-05-10,1919.924758
38_90_2013-05-17,1921.776416
38_90_2013-05-24,1919.96104
38_90_2013-05-31,1921.1298
38_90_2013-06-07,1923.492105
38_90_2013-06-14,1924.465622
38_90_2013-06-21,1923.091562
38_90_2013-06-28,1924.076035
38_90_2013-07-05,1927.901849
38_90_2013-07-12,1924.939089
38_90_2013-07-19,1924.362163
38_90_2013-07-26,1922.618813
38_91_2012-11-02,1892.312981
38_91_2012-11-09,1891.325993
38_91_2012-11-16,1893.26189
38_91_2012-11-23,1887.418634
38_91_2012-11-30,1891.102731
38_91_2012-12-07,1891.362455
38_91_2012-12-14,1891.753658
38_91_2012-12-21,1892.445897
38_91_2012-12-28,1888.221516
38_91_2013-01-04,1893.253089
38_91_2013-01-11,1892.558516
38_91_2013-01-18,1893.803791
38_91_2013-01-25,1891.174218
38_91_2013-02-01,1892.077146
38_91_2013-02-08,1887.49515
38_91_2013-02-15,1893.810078
38_91_2013-02-22,1893.77613
38_91_2013-03-01,1894.604338
38_91_2013-03-08,1891.547279
38_91_2013-03-15,1892.429192
38_91_2013-03-22,1891.165057
38_91_2013-03-29,1891.886753
38_91_2013-04-05,1890.742781
38_91_2013-04-12,1891.234928
38_91_2013-04-19,1890.651716
38_91_2013-04-26,1890.236803
38_91_2013-05-03,1924.902627
38_91_2013-05-10,1923.299557
38_91_2013-05-17,1925.083499
38_91_2013-05-24,1923.19969
38_91_2013-05-31,1924.409402
38_91_2013-06-07,1926.848403
38_91_2013-06-14,1927.864668
38_91_2013-06-21,1926.46169
38_91_2013-06-28,1927.468796
38_91_2013-07-05,1931.40615
38_91_2013-07-12,1928.379806
38_91_2013-07-19,1927.713791
38_91_2013-07-26,1925.883508
38_92_2012-11-02,1893.670516
38_92_2012-11-09,1892.697179
38_92_2012-11-16,1894.70618
38_92_2012-11-23,1888.795927
38_92_2012-11-30,1892.555821
38_92_2012-12-07,1892.799919
38_92_2012-12-14,1893.247701
38_92_2012-12-21,1893.98179
38_92_2012-12-28,1889.692388
38_92_2013-01-04,1894.783235
38_92_2013-01-11,1894.064054
38_92_2013-01-18,1895.336272
38_92_2013-01-25,1892.707776
38_92_2013-02-01,1893.559693
38_92_2013-02-08,1888.909983
38_92_2013-02-15,1895.250954
38_92_2013-02-22,1895.199944
38_92_2013-03-01,1896.016297
38_92_2013-03-08,1892.957083
38_92_2013-03-15,1893.799301
38_92_2013-03-22,1892.520257
38_92_2013-03-29,1893.266561
38_92_2013-04-05,1892.104806
38_92_2013-04-12,1892.612221
38_92_2013-04-19,1892.065471
38_92_2013-04-26,1891.610863
38_92_2013-05-03,1928.591214
38_92_2013-05-10,1926.941085
38_92_2013-05-17,1928.64923
38_92_2013-05-24,1926.692856
38_92_2013-05-31,1927.946573
38_92_2013-06-07,1930.466581
38_92_2013-06-14,1931.528469
38_92_2013-06-21,1930.095675
38_92_2013-06-28,1931.125591
38_92_2013-07-05,1935.181851
38_92_2013-07-12,1932.087433
38_92_2013-07-19,1931.325144
38_92_2013-07-26,1929.403256
38_93_2012-11-02,1895.101694
38_93_2012-11-09,1894.143624
38_93_2012-11-16,1896.228602
38_93_2012-11-23,1890.256382
38_93_2012-11-30,1894.092613
38_93_2012-12-07,1894.316234
38_93_2012-12-14,1894.828678
38_93_2012-12-21,1895.613419
38_93_2012-12-28,1891.251812
38_93_2013-01-04,1896.413068
38_93_2013-01-11,1895.660298
38_93_2013-01-18,1896.969158
38_93_2013-01-25,1894.337609
38_93_2013-02-01,1895.12666
38_93_2013-02-08,1890.410851
38_93_2013-02-15,1896.770323
38_93_2013-02-22,1896.699555
38_93_2013-03-01,1897.503874
38_93_2013-03-08,1894.446815
38_93_2013-03-15,1895.243051
38_93_2013-03-22,1893.951255
38_93_2013-03-29,1894.721447
38_93_2013-04-05,1893.542809
38_93_2013-04-12,1894.06585
38_93_2013-04-19,1893.557897
38_93_2013-04-26,1893.063595
38_93_2013-05-03,1932.568084
38_93_2013-05-10,1930.869279
38_93_2013-05-17,1932.493364
38_93_2013-05-24,1930.456522
38_93_2013-05-31,1931.758377
38_93_2013-06-07,1934.365319
38_93_2013-06-14,1935.47696
38_93_2013-06-21,1934.010218
38_93_2013-06-28,1935.06582
38_93_2013-07-05,1939.247452
38_93_2013-07-12,1936.082624
38_93_2013-07-19,1935.214721
38_93_2013-07-26,1933.194943
38_94_2012-11-02,1896.609926
38_94_2012-11-09,1895.669998
38_94_2012-11-16,1897.834546
38_94_2012-11-23,1891.802693
38_94_2012-11-30,1895.71544
38_94_2012-12-07,1895.918765
38_94_2012-12-14,1896.513293
38_94_2012-12-21,1897.3327
38_94_2012-12-28,1892.904455
38_94_2013-01-04,1898.129475
38_94_2013-01-11,1897.353356
38_94_2013-01-18,1898.686822
38_94_2013-01-25,1896.055812
38_94_2013-02-01,1896.789003
38_94_2013-02-08,1892.002964
38_94_2013-02-15,1898.371417
38_94_2013-02-22,1898.278915
38_94_2013-03-01,1899.069763
38_94_2013-03-08,1896.018272
38_94_2013-03-15,1896.766731
38_94_2013-03-22,1895.461284
38_94_2013-03-29,1896.256263
38_94_2013-04-05,1895.060562
38_94_2013-04-12,1895.600307
38_94_2013-04-19,1895.135641
38_94_2013-04-26,1894.598949
38_94_2013-05-03,1936.855151
38_94_2013-05-10,1935.104257
38_94_2013-05-17,1936.632966
38_94_2013-05-24,1934.51422
38_94_2013-05-31,1935.865289
38_94_2013-06-07,1938.564733
38_94_2013-06-14,1939.728103
38_94_2013-06-21,1938.227953
38_94_2013-06-28,1939.309599
38_94_2013-07-05,1943.624326
38_94_2013-07-12,1940.385676
38_94_2013-07-19,1939.404077
38_94_2013-07-26,1937.277607
38_95_2012-11-02,1898.200064
38_95_2012-11-09,1897.280971
38_95_2012-11-16,1899.528861
38_95_2012-11-23,1893.443662
38_95_2012-11-30,1897.442984
38_95_2012-12-07,1897.612361
38_95_2012-12-14,1898.287896
38_95_2012-12-21,1899.1461
38_95_2012-12-28,1894.656965
38_95_2013-01-04,1899.936768
38_95_2013-01-11,1899.137837
38_95_2013-01-18,1900.495911
38_95_2013-01-25,1897.87029
38_95_2013-02-01,1898.551572
38_95_2013-02-08,1893.69207
38_95_2013-02-15,1900.059805
38_95_2013-02-22,1899.945928
38_95_2013-03-01,1900.718455
38_95_2013-03-08,1897.67864
38_95_2013-03-15,1898.372136
38_95_2013-03-22,1897.055014
38_95_2013-03-29,1897.875678
38_95_2013-04-05,1896.66453
38_95_2013-04-12,1897.219901
38_95_2013-04-19,1896.80445
38_95_2013-04-26,1896.221418
38_95_2013-05-03,1941.474866
38_95_2013-05-10,1939.669549
38_95_2013-05-17,1941.091925
38_95_2013-05-24,1938.884089
38_95_2013-05-31,1940.288504
38_95_2013-06-07,1943.084941
38_95_2013-06-14,1944.30507
38_95_2013-06-21,1942.770433
38_95_2013-06-28,1943.879381
38_95_2013-07-05,1948.333669
38_95_2013-07-12,1945.017425
38_95_2013-07-19,1943.91225
38_95_2013-07-26,1941.674059
38_96_2012-11-02,1899.877854
38_96_2012-11-09,1898.981751
38_96_2012-11-16,1901.326095
38_96_2012-11-23,1895.182341
38_96_2012-11-30,1899.270573
38_96_2012-12-07,1899.417679
38_96_2012-12-14,1900.160389
38_96_2012-12-21,1901.05757
38_96_2012-12-28,1896.516886
38_96_2013-01-04,1901.843208
38_96_2013-01-11,1901.02003
38_96_2013-01-18,1902.403789
38_96_2013-01-25,1899.78625
38_96_2013-02-01,1900.408798
38_96_2013-02-08,1895.483736
38_96_2013-02-15,1901.847699
38_96_2013-02-22,1901.70221
38_96_2013-03-01,1902.456596
38_96_2013-03-08,1899.432048
38_96_2013-03-15,1900.066989
38_96_2013-03-22,1898.737833
38_96_2013-03-29,1899.586158
38_96_2013-04-05,1898.358844
38_96_2013-04-12,1898.931639
38_96_2013-04-19,1898.57133
38_96_2013-04-26,1897.936747
38_96_2013-05-03,1946.451118
38_96_2013-05-10,1944.587785
38_96_2013-05-17,1945.892693
38_96_2013-05-24,1943.589481
38_96_2013-05-31,1945.051552
38_96_2013-06-07,1947.951088
38_96_2013-06-14,1949.231568
38_96_2013-06-21,1947.658853
38_96_2013-06-28,1948.797257
38_96_2013-07-05,1953.400268
38_96_2013-07-12,1950.003556
38_96_2013-07-19,1948.764388
38_96_2013-07-26,1946.404238
38_97_2012-11-02,1901.648325
38_97_2012-11-09,1900.779345
38_97_2012-11-16,1903.227327
38_97_2012-11-23,1897.026455
38_97_2012-11-30,1901.19767
38_97_2012-12-07,1901.320706
38_97_2012-12-14,1902.135084
38_97_2012-12-21,1903.074474
38_97_2012-12-28,1898.490502
38_97_2013-01-04,1903.853826
38_97_2013-01-11,1903.003705
38_97_2013-01-18,1904.413868
38_97_2013-01-25,1901.80998
38_97_2013-02-01,1902.367866
38_97_2013-02-08,1897.386585
38_97_2013-02-15,1903.741387
38_97_2013-02-22,1903.563567
38_97_2013-03-01,1904.289753
38_97_2013-03-08,1901.294662
38_97_2013-03-15,1901.855602
38_97_2013-03-22,1900.516388
38_97_2013-03-29,1901.393271
38_97_2013-04-05,1900.149433
38_97_2013-04-12,1900.740009
38_97_2013-04-19,1900.451007
38_97_2013-04-26,1899.753021
38_97_2013-05-03,1951.811208
38_97_2013-05-10,1949.886806
38_97_2013-05-17,1951.058619
38_97_2013-05-24,1948.65572
38_97_2013-05-31,1950.177604
38_97_2013-06-07,1953.187244
38_97_2013-06-14,1954.531847
38_97_2013-06-21,1952.920694
38_97_2013-06-28,1954.088196
38_97_2013-07-05,1958.849448
38_97_2013-07-12,1955.368676
38_97_2013-07-19,1953.984737
38_97_2013-07-26,1951.494366
38_98_2012-11-02,1903.516867
38_98_2012-11-09,1902.68381
38_98_2012-11-16,1905.228604
38_98_2012-11-23,1898.983547
38_98_2012-11-30,1903.232715
38_98_2012-12-07,1903.328091
38_98_2012-12-14,1904.219703
38_98_2012-12-21,1905.205254
38_98_2012-12-28,1900.598113
38_98_2013-01-04,1905.974548
38_98_2013-01-11,1905.097485
38_98_2013-01-18,1906.53441
38_98_2013-01-25,1903.885439
38_98_2013-02-01,1904.434524
38_98_2013-02-08,1899.406902
38_98_2013-02-15,1905.7353
38_98_2013-02-22,1905.532873
38_98_2013-03-01,1906.237326
38_98_2013-03-08,1903.26792
38_98_2013-03-15,1903.744261
38_98_2013-03-22,1902.396425
38_98_2013-03-29,1903.307435
38_98_2013-04-05,1902.04348
38_98_2013-04-12,1902.657945
38_98_2013-04-19,1902.43594
38_98_2013-04-26,1901.681554
38_98_2013-05-03,1957.581361
38_98_2013-05-10,1955.592118
38_98_2013-05-17,1956.617903
38_98_2013-05-24,1954.107595
38_98_2013-05-31,1955.69378
38_98_2013-06-07,1958.819811
38_98_2013-06-14,1960.233028
38_98_2013-06-21,1958.583078
38_98_2013-06-28,1959.780755
38_98_2013-07-05,1964.708691
38_98_2013-07-12,1961.140087
38_98_2013-07-19,1959.598445
38_98_2013-07-26,1956.968872
38_99_2013-07-05,1971.007812
39_1_2012-11-02,4560.993113
39_1_2012-11-09,4686.974102
39_1_2012-11-16,4529.875777
39_1_2012-11-23,7555.701
39_1_2012-11-30,4465.405249
39_1_2012-12-07,4666.175686
39_1_2012-12-14,4282.138359
39_1_2012-12-21,4348.366964
39_1_2012-12-28,4461.788508
39_1_2013-01-04,4000.147515
39_1_2013-01-11,4287.33931
39_1_2013-01-18,4250.495108
39_1_2013-01-25,4418.405937
39_1_2013-02-01,4572.288783
39_1_2013-02-08,5115.021578
39_1_2013-02-15,4734.433949
39_1_2013-02-22,4651.262198
39_1_2013-03-01,4810.875142
39_1_2013-03-08,4811.716462
39_1_2013-03-15,4685.46569
39_1_2013-03-22,4992.969502
39_1_2013-03-29,4726.675989
39_1_2013-04-05,4916.645418
39_1_2013-04-12,4707.040046
39_1_2013-04-19,4825.700978
39_1_2013-04-26,4668.661208
39_1_2013-05-03,5629.902809
39_1_2013-05-10,5725.664541
39_1_2013-05-17,5979.249886
39_1_2013-05-24,6052.320771
39_1_2013-05-31,6059.646935
39_1_2013-06-07,6031.048529
39_1_2013-06-14,6056.755123
39_1_2013-06-21,6374.239458
39_1_2013-06-28,6268.909241
39_1_2013-07-05,6250.948393
39_1_2013-07-12,6211.102455
39_1_2013-07-19,6389.013206
39_1_2013-07-26,6540.142544
39_2_2012-11-02,4441.343576
39_2_2012-11-09,4562.356755
39_2_2012-11-16,4378.453307
39_2_2012-11-23,7490.402085
39_2_2012-11-30,4295.15295
39_2_2012-12-07,4545.193041
39_2_2012-12-14,4117.884504
39_2_2012-12-21,4178.94916
39_2_2012-12-28,4346.702287
39_2_2013-01-04,3855.921885
39_2_2013-01-11,4138.853555
39_2_2013-01-18,4088.671813
39_2_2013-01-25,4261.07483
39_2_2013-02-01,4438.452841
39_2_2013-02-08,4975.24431
39_2_2013-02-15,4604.122426
39_2_2013-02-22,4552.785036
39_2_2013-03-01,4741.195042
39_2_2013-03-08,4693.51786
39_2_2013-03-15,4633.615318
39_2_2013-03-22,4931.756843
39_2_2013-03-29,4662.917817
39_2_2013-04-05,4809.146162
39_2_2013-04-12,4648.805415
39_2_2013-04-19,4750.09859
39_2_2013-04-26,4546.617753
39_2_2013-05-03,5419.443904
39_2_2013-05-10,5510.051743
39_2_2013-05-17,5745.497343
39_2_2013-05-24,5809.233243
39_2_2013-05-31,5824.213908
39_2_2013-06-07,5786.674594
39_2_2013-06-14,5815.74
39_2_2013-06-21,6108.889647
39_2_2013-06-28,6006.281325
39_2_2013-07-05,5994.923867
39_2_2013-07-12,5958.16193
39_2_2013-07-19,6119.248441
39_2_2013-07-26,6258.713538
39_3_2012-11-02,4299.52264
39_3_2012-11-09,4445.965805
39_3_2012-11-16,4208.592929
39_3_2012-11-23,7427.428833
39_3_2012-11-30,4133.83222
39_3_2012-12-07,4396.599877
39_3_2012-12-14,3968.474089
39_3_2012-12-21,4024.90933
39_3_2012-12-28,4239.183991
39_3_2013-01-04,3724.510396
39_3_2013-01-11,3986.253166
39_3_2013-01-18,3941.436902
39_3_2013-01-25,4099.635194
39_3_2013-02-01,4261.919742
39_3_2013-02-08,4828.560819
39_3_2013-02-15,4464.913102
39_3_2013-02-22,4432.639041
39_3_2013-03-01,4608.049902
39_3_2013-03-08,4563.528568
39_3_2013-03-15,4521.254944
39_3_2013-03-22,4843.236496
39_3_2013-03-29,4538.496251
39_3_2013-04-05,4675.082468
39_3_2013-04-12,4524.798401
39_3_2013-04-19,4623.656707
39_3_2013-04-26,4429.902776
39_3_2013-05-03,5224.773215
39_3_2013-05-10,5309.899184
39_3_2013-05-17,5528.229208
39_3_2013-05-24,5583.697399
39_3_2013-05-31,5605.3066
39_3_2013-06-07,5560.093027
39_3_2013-06-14,5591.916971
39_3_2013-06-21,5866.342762
39_3_2013-06-28,5765.228124
39_3_2013-07-05,5759.407858
39_3_2013-07-12,5724.783347
39_3_2013-07-19,5872.838383
39_3_2013-07-26,6000.356164
39_4_2012-11-02,4135.085219
39_4_2012-11-09,4291.233377
39_4_2012-11-16,4054.109449
39_4_2012-11-23,7366.772623
39_4_2012-11-30,3986.936424
39_4_2012-12-07,4228.454111
39_4_2012-12-14,3832.316794
39_4_2012-12-21,3884.59537
39_4_2012-12-28,4116.338732
39_4_2013-01-04,3604.569162
39_4_2013-01-11,3847.270517
39_4_2013-01-18,3807.232749
39_4_2013-01-25,3952.716407
39_4_2013-02-01,4101.525469
39_4_2013-02-08,4691.968855
39_4_2013-02-15,4286.637372
39_4_2013-02-22,4317.848826
39_4_2013-03-01,4461.191106
39_4_2013-03-08,4402.509232
39_4_2013-03-15,4394.737981
39_4_2013-03-22,4708.625693
39_4_2013-03-29,4390.837088
39_4_2013-04-05,4550.030091
